Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13196771,"Selections from Three Works of Francisco Suarez, S. J.",Francisco Suárez,"Suárez, Francisco",,"=""0865975175""","=""9780865975170""",0,4.20,Liberty Fund Inc.,Paperback,,2013,1995,,2020/10/13,"to-read, law, theology","to-read (#318), law (#6), theology (#22)",to-read,,,,0,,,0,,,,,
37761872,Natural Language Processing in Action,Hobson Lane,"Lane, Hobson","Cole Howard, Hannes Hapke","=""1617294632""","=""9781617294631""",0,4.04,Manning Publications,Paperback,544,2019,,,2020/10/13,"to-read, computer-science, engineering","to-read (#317), computer-science (#57), engineering (#18)",to-read,,,,0,,,0,,,,,
776349,Foundations of Statistical Natural Language Processing,Christopher D. Manning,"Manning, Christopher D.",Hinrich Schütze,"=""0262133601""","=""9780262133609""",0,4.16,MIT Press,Hardcover,679,1999,1999,,2020/10/13,"to-read, computer-science, engineering, information-science, statistics","to-read (#316), computer-science (#56), engineering (#17), information-science (#12), statistics (#4)",to-read,,,,0,,,0,,,,,
6392569,Natural Language Processing with Python,Steven    Bird,"Bird, Steven","Ewan Klein, Edward Loper","=""0596516495""","=""9780596516499""",0,4.10,O'Reilly Media,Paperback,504,2009,2009,,2020/10/13,"to-read, computer-science","to-read (#315), computer-science (#55)",to-read,,,,0,,,0,,,,,
84596,Selected Works,Marcus Tullius Cicero,"Cicero, Marcus Tullius",Michael Grant,"=""""","=""""",0,4.01,Penguin Classics,Paperback,272,2004,-43,,2020/10/12,"to-read, classics","to-read (#314), classics (#2)",to-read,,,,0,,,0,,,,,
863971,Atheist Delusions: The Christian Revolution and Its Fashionable Enemies,David Bentley Hart,"Hart, David Bentley",,"=""0300111908""","=""9780300111903""",0,4.17,Yale University Press,Hardcover,253,2009,2009,,2020/10/11,"to-read, theology","to-read (#313), theology (#21)",to-read,,,,0,,,0,,,,,
944267,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",Henry Cloud,"Cloud, Henry",John  Townsend,"=""0310585902""","=""9780310585909""",0,4.21,Zondervan,Hardcover,314,1992,1992,,2020/10/03,"to-read, psychology","to-read (#312), psychology (#12)",to-read,,,,0,,,0,,,,,
1031390,Social Stratification,Dipankar Gupta,"Gupta, Dipankar",,"=""0195630882""","=""9780195630886""",4,3.94,"Oxford University Press, USA",Paperback,540,1993,1993,,2018/11/01,"to-read, sociology","to-read (#247), sociology (#3)",to-read,"I read this book last year during my musings of Sociology, Wealth, Tamil Nadu. <br/><br/>Overall, the book contributes discussion of caste as hierarchy or identity. Caste is considered to be fundamentally hierarchical by Dumont. <br/><br/>It seems that there are many variables within this social identity and marker, which could be pursued further. <br/><br/>Ritual dominance is not necessarily dominate attribute of Caste (Sanskritization i.e emulating Brahmin priest rituals) Many lower castes have asserted their self-hold through mobilizing politically; once supine and docile, now militant and aggressive. <br/><br/>I have a review of this book with me, Message me if you desire to read it. <br/><br/>Deus Vult, <br/>Gottfried. <br/>",,,0,,,0,,,,,
114823,The Seven Basic Plots: Why We Tell Stories,Christopher Booker,"Booker, Christopher",,"=""0826480373""","=""9780826480378""",0,3.79,Bloomsbury Academic,Paperback,728,2006,2004,,2020/10/01,"to-read, writing","to-read (#311), writing (#2)",to-read,,,,0,,,0,,,,,
1902722,A South Indian Sub-Caste: Social Organization and Religion of the Pramalai Kallar,Louis Dumont,"Dumont, Louis",,"=""0195654366""","=""9780195654363""",0,3.91,"Oxford University Press, USA",Paperback,528,2001,1986,,2020/10/01,"to-read, sociology, tamil-nadu, history","to-read (#310), sociology (#21), tamil-nadu (#4), history (#107)",to-read,,,,0,,,0,,,,,
2353700,Contextualising Caste: Post-Dumontian Approaches,Mary Searle-Chatterjee,"Searle-Chatterjee, Mary",,"=""0631192832""","=""9780631192831""",0,4.00,Wiley-Blackwell,Paperback,192,1995,1995,,2020/09/30,"to-read, academic, anthropology, sociology","to-read (#309), academic (#39), anthropology (#11), sociology (#20)",to-read,,,,0,,,0,,,,,
663956,Castes of Mind: Colonialism and the Making of Modern India,Nicholas B. Dirks,"Dirks, Nicholas B.",,"=""0691088950""","=""9780691088952""",0,3.71,Princeton University Press,Paperback,372,2001,2001,,2020/09/26,"to-read, sociology, history","to-read (#308), sociology (#19), history (#106)",to-read,,,,0,,,0,,,,,
20694731,Tamil Brahmans: The Making of a Middle-Class Caste,C.J. Fuller,"Fuller, C.J.",Haripriya Narasimhan,"=""022615274X""","=""9780226152745""",0,3.87,University of Chicago Press,Paperback,288,2014,2014,,2020/09/25,"to-read, history","to-read (#307), history (#105)",to-read,,,,0,,,0,,,,,
32505087,Machine Learning,Ethem Alpaydin,"Alpaydin, Ethem",,"=""""","=""""",3,3.58,The MIT Press,Kindle Edition,224,2016,,2020/09/25,2020/09/25,computer-science,computer-science (#54),read,"A Primer for Machine Learning. If you are an undergrad or want to know broad topics in Machine Learning, I'd recommend you this book. This could be used as the first gentle introduction, perhaps for 5th grade-10th grade. <br/><br/>Deus Vult,<br/>Gottfried. <br/>",,,2,,,0,,,,,
40959589,RSS: A View to the Inside,Walter K. Andersen,"Andersen, Walter K.",Shridhar D. Damle,"=""0670089141""","=""9780670089147""",0,3.82,Penguin Viking,Hardcover,400,2018,,,2020/09/25,"to-read, politics, history","to-read (#306), politics (#4), history (#104)",to-read,,,,0,,,0,,,,,
44527298,Caste as Social Capital,R. Vaidyanathan,"Vaidyanathan, R.",,"=""""","=""""",0,3.17,Westland,Kindle Edition,152,2019,,,2020/09/25,"to-read, history, sociology","to-read (#305), history (#103), sociology (#18)",to-read,,,,0,,,0,,,,,
34265228,Aurangzeb: The Man and the Myth,Audrey Truschke,"Truschke, Audrey",,"=""0670089818""","=""9780670089819""",0,3.60,Penguin Random House India,Hardcover,189,2017,2017,,2020/09/25,"to-read, history","to-read (#304), history (#102)",to-read,,,,0,,,0,,,,,
34660517,"Panthers in Parliament: Dalits, Caste and Political Power in South India",Hugo Gorringe,"Gorringe, Hugo",,"=""019946815X""","=""9780199468157""",0,4.71,Oxford University Press ,Hardcover,424,2017,,,2020/09/25,"to-read, sociology","to-read (#303), sociology (#17)",to-read,,,,0,,,0,,,,,
1204908,Untouchable Citizens: Dalit Movements and Democratization in Tamil Nadu,Hugo Gorringe,"Gorringe, Hugo",,"=""0761933239""","=""9780761933236""",0,4.00,Sage Publications Pvt. Ltd,Hardcover,397,2005,2004,,2020/09/25,"to-read, sociology","to-read (#302), sociology (#16)",to-read,,,,0,,,0,,,,,
36594589,Murder in Mudukulathur: Caste and Electoral Politics in Tamil Nadu,K.A. Manikumar,"Manikumar, K.A.",,"=""""","=""""",0,4.00,LeftWord Books,Kindle Edition,214,2017,,,2020/09/25,"to-read, history","to-read (#301), history (#101)",to-read,,,,0,,,0,,,,,
25640992,Frederick the Great: King of Prussia,Timothy C.W. Blanning,"Blanning, Timothy C.W.",,"=""1846141826""","=""9781846141829""",0,3.97, Allen Lane,Hardcover,480,2015,2015,,2020/09/17,"to-read, history","to-read (#300), history (#100)",to-read,,,,0,,,0,,,,,
4999,"Iron Kingdom: The Rise and Downfall of Prussia, 1600–1947",Christopher   Clark,"Clark, Christopher",,"=""0674023854""","=""9780674023857""",0,4.15,Belknap Press of Harvard University Press,Hardcover,776,2006,2006,,2020/09/17,"to-read, history","to-read (#299), history (#99)",to-read,,,,0,,,0,,,,,
48816586,Software Engineering at Google: Lessons Learned from Programming Over Time,Titus Winters,"Winters, Titus","Tom Manshreck, Hyrum Wright","=""1492082791""","=""9781492082798""",0,4.18,O'Reilly Media,Paperback,602,2020,,,2020/09/17,"to-read, computer-science","to-read (#298), computer-science (#53)",to-read,,,,0,,,0,,,,,
37482070,Deep Learning for Search,Tommaso Teofili,"Teofili, Tommaso",,"=""1617294799""","=""9781617294792""",0,4.50,Manning,Paperback,325,2018,,,2020/09/17,"currently-reading, academic, computer-science","currently-reading (#37), academic (#38), computer-science (#52)",currently-reading,,,,1,,,0,,,,,
16241536,"Tiger Writing: Art, Culture, and the Interdependent Self",Gish Jen,"Jen, Gish",,"=""0674072839""","=""9780674072831""",3,3.78,Harvard University Press,Hardcover,201,2013,2013,2020/09/12,2020/09/12,,,read,"I took this book to expand my horizon on West vs East. The Book is dry, with personal anecdotes. <br/>  <br/>The Core idea of the book: <br/><br/>Independent: “individualistic self – stresses uniqueness, defines itself via inherent attributes such as its traits, abilities, values, and preferences, and tends to see things in isolation.""<br/><br/>Interdependent “collectivist self – stresses communality, definites itself via its place, roles, loyalties, and duties, and tends to see things in context.”<br/><br/>Imagine having narratives, communication between these two? <br/><br/>If you are interested in Cross-Cultural context, Immigrants, East-West differences.  <br/><br/>Deus Vult, <br/>Gottfried",,,1,,,0,,,,,
3176553,Creative Capital: Georges Doriot and the Birth of Venture Capital,Spencer E. Ante,"Ante, Spencer E.",,"=""1422101223""","=""9781422101223""",5,4.09,Harvard Business Review Press,Hardcover,299,2008,2008,2020/09/09,2020/09/08,business,business (#9),read,"Anyone wanting to know about Venture Capital industry in America. I would highly recommend reading George Doriot. <br/><br/>George Doriot was a man of ideas, who put ideas into fruition. He came as a French immigrant, worked in banking sector, became an academic, seasoned with some military background, finally became a part of American Venture capitalism. <br/><br/>Deus Vult <br/>Gottfried ",,,1,,,0,,,,,
22889809,Stress Test: Reflections on Financial Crises,Timothy F. Geithner,"Geithner, Timothy F.",,"=""0804138613""","=""9780804138611""",0,4.05,Broadway Books,Paperback,592,2015,2014,,2020/06/01,"currently-reading, history","currently-reading (#36), history (#98)",currently-reading,,,,1,,,0,,,,,
22337524,Value Proposition Design: How to Create Products and Services Customers Want,Alexander Osterwalder,"Osterwalder, Alexander","Yves Pigneur, Patricia Papadakos, Gregory Bernarda, Alan Smith","=""1118968077""","=""9781118968079""",3,4.27,Wiley,ebook,320,2015,2013,2020/05/15,2020/05/14,business,business (#8),read,"An Excellent book, I'd recommend to Inventors, Engineers who are interested in Products + Business.<br/>I took away key categories and learning about customers better.<br/><br/>Deus Vult,<br/>Gottfried",,,1,,,0,,,,,
50937,"First, Break All the Rules: What the World's Greatest Managers Do Differently",Marcus Buckingham,"Buckingham, Marcus",Curt Coffman,"=""0684852861""","=""9780684852867""",3,3.93,Gallup Press,Hardcover,272,1999,1998,2020/05/14,2020/05/14,business,business (#7),read,,,,1,,,0,,,,,
410942,"Hindu Rulers, Muslim Subjects: Islam, Rights, and the History of Kashmir",Mridu Rai,"Rai, Mridu",,"=""0691116881""","=""9780691116884""",0,4.00,Princeton University Press,Paperback,320,2003,2003,,2020/03/15,to-read,to-read (#297),to-read,,,,0,,,0,,,,,
13687779,South India Under the Cholas,Y. Subbarayalu,"Subbarayalu, Y.",,"=""0198077351""","=""9780198077350""",0,3.93,"Oxford University Press, USA",Hardcover,274,2012,2011,,2020/03/15,"to-read, history","to-read (#296), history (#97)",to-read,,,,0,,,0,,,,,
910789,The Elements of Computing Systems: Building a Modern Computer from First Principles,Noam Nisan,"Nisan, Noam",,"=""026214087X""","=""9780262140874""",0,4.54,MIT Press (MA),Hardcover,325,2005,2005,,2020/03/12,"to-read, computer-science, academic, information-science","to-read (#295), computer-science (#51), academic (#37), information-science (#11)",to-read,,,,0,,,0,,,,,
13020367,Code: The Hidden Language of Computer Hardware and Software,Charles Petzold,"Petzold, Charles",,"=""""","=""""",5,4.40,,Kindle Edition,400,,1999,2020/03/09,2020/02/21,computer-science,computer-science (#50),read,"An excellent book to learn about bottom-up details of Computers. It starts with two friends trying to communicate with each other, Morse Code, Braille, Flashlights... Gates, ... Assembly Language, Operating System and finally Graphical Revolution. <br/><br/>Overall, this would help you to understand from First Principles, you can build from there. <br/><br/>What an impressive accomplishment and progress! I would recommend this to anyone interested in Software, Hardware, Computer Science. <br/><br/><br/>Deus Vult, <br/>Gottfriend",,,1,,,0,,,,,
26620302,Thoughtful Machine Learning with Python: A Test-Driven Approach,Matthew Kirk,"Kirk, Matthew",,"=""1491924136""","=""9781491924136""",3,2.88,O'Reilly Media,Paperback,220,2017,2016,2020/02/16,2020/02/15,"computer-science, artificial-intelligence","computer-science (#49), artificial-intelligence (#6)",read,"I took this book, while I am struggling to finish Pattern Recognition by Bishop.  <br/><br/>Overall, an Excellent Gentle Introduction to Machine Learning. <br/><br/>I think, I'd recommend this as your first Machine Learning book if you want to know the basics. I have a summary of the book, if you want, do message me. Here is the outline<br/><br/>Outline: <br/><br/>### 1 Probably Approximately Correct Software <br/><br/>### 2 A Quick Introduction to Machine Learning<br/><br/>### 3 K-Nearest Neighbors <br/><br/>### 4 Naive Bayesian<br/><br/>### 5 Decision Trees and Random Forests <br/><br/>### 6 Hidden Markov Models<br/><br/>### 7 Support Vector Machines<br/><br/>### 8 Neural Networks<br/><br/>### 9 Clustering<br/><br/>### 10 Improving Models and Data Extraction<br/><br/>### 11 Putting it Together: Conclusion<br/><br/>Deus Vult, <br/>Gottfried<br/><br/>",,,1,,,0,,,,,
26498352,Foundation Mathematics for Computer Science: A Visual Approach,John Vince,"Vince, John",,"=""3319214365""","=""9783319214368""",0,5.00,Springer,Paperback,334,2015,2015,,2020/02/03,"academic, computer-science, information-science, currently-reading","academic (#36), computer-science (#48), information-science (#10), currently-reading (#35)",currently-reading,,,,1,,,0,,,,,
8048177,The Language of Emotions: What Your Feelings Are Trying to Tell You,Karla McLaren,"McLaren, Karla",,"=""159179773X""","=""9781591797739""",3,4.22,Sounds True,Audio CD,6,2010,2010,,2020/01/31,psychology,psychology (#11),read,"I took this book to help me understand, name, feel emotions better. There were lot of stories but I didn't think, I got the best of it. I think, I sensed lot of esoteric ideas for emotions. <br/><br/>The author does admits that most of the content in the book is personal anecdotes, no case studies. <br/><br/>Part II is the meat of the book, I think understanding purpose of each emotion, would help us to navigate life better. <br/><br/>I didn't think this was the best book on emotions. I am systematic in my approach and did not find it the best due to personal anecdotes. I would recommend to people who like New Age, Esoteric thought. <br/><br/>Deus Vult,<br/>Gottfried<br/><br/>",,,1,,,0,,,,,
7614971,"India's New Capitalists: Caste, Business, and Industry in a Modern Nation",Harish Damodaran,"Damodaran, Harish",Nandan Nilekani,"=""0230205070""","=""9780230205079""",5,4.05,Palgrave Macmillan,Hardcover,368,2008,2008,,2019/11/23,"business, cultures, tamil-nadu","business (#5), cultures (#20), tamil-nadu (#3)",read,"I am interested in Tamil Nadu. I took this book to understand about my own story, my people's story.<br/> <br/>This book gives me tools to explore sociology, business, social struggle of a community in Tamil Nadu. Rather than going into depth about each community, I would ask the reader to explore it by themselves. <br/><br/>I appreciated the references and case studies at the end of each chapter. <br/><br/>I think, it's important to write down history of each communities. Most history is orally transmitted and confines within a family. It helps outsiders to understand, story of each community. I am more familiar with Tamil Nadu. <br/><br/>I would recommend this to any reader who is interested in Caste, Business, India, History.<br/><br/>Deus Vult,<br/>Gottfried",,,1,,,0,,,,,
31393737,Feature Engineering for Machine Learning,Alice Zheng,"Zheng, Alice",Amanda Casari,"=""1491953241""","=""9781491953242""",3,3.81,O'Reilly Media,Paperback,218,2018,,,2020/01/30,"artificial-intelligence, computer-science, statistics, information-science, engineering","artificial-intelligence (#5), computer-science (#47), statistics (#3), information-science (#9), engineering (#16)",read,"A Quick read, teaches you basics in Feature Engineering, this might give you raw knowledge about Feature Engineering, meanwhile in Production or Industry, one has to practice or apply based on the the raw-knowledge. <br/><br/>If someone could come up with a best way to gain know-how or procedural knowledge faster, do let me know. <br/><br/>I have a summary of this, if you want do PM me, it might save your time. <br/><br/>Here's an Outline of the Book: <br/><br/>	0. Introduction and my thoughts <br/>	1. Machine Learning Pipeline <br/>	2. Fancy Tricks with Simple Numbers<br/>	3. Text Data: Flattening, Filtering and Chunking<br/>	4. Effects of Feature Scaling: From Bag of Words to TF-IDF<br/>	5. Categorical Variables: Counting Eggs in Age of Robotic Chickens<br/>	6. Dimensionality Reduction: Squashing Data Pancake with PCA<br/>	7. Non-linear Featurization with K-Means Model Stacking <br/>	8. Automating Featurizer: Image Feature Extraction and Deep Learning <br/>	9. Back to the Feature: Building an Academic Paper Recommender <br/>	10. Linear Modeling and Linear Algebra Basics <br/><br/>I would recommend this to Statisticians, Computer Scientists, PhD researchers, Software Engineers<br/><br/>Deus Vult, <br/>Gottfried",,,2,,,0,,,,,
